workerid,condition,vignette,item_type,response,rt,stimulus,trial_index
298,transgressor,phone,vignette,0,15097,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",8
298,transgressor,phone,like,16,5195,<p>How much do you <b>like</b> Bruce?</p><br>,9
298,transgressor,phone,hypocritical,72,4112,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,10
298,transgressor,phone,good,18,2609,<p>How <b>good a person</b> do you think Bruce is?</p><br>,11
298,transgressor,phone,honest,18,2797,<p>How <b>honest</b> do you think Bruce is?</p><br>,12
298,transgressor,phone,trustworthy,18,2414,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,13
298,transgressor,jury,vignette,0,18096,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",14
298,transgressor,jury,trustworthy,50,3601,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,15
298,transgressor,jury,hypocritical,58,4422,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,16
298,transgressor,jury,honest,31,47826,<p>How <b>honest</b> do you think Jennifer is?</p><br>,17
298,transgressor,jury,good,31,1965,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,18
298,transgressor,jury,like,26,1699,<p>How much do you <b>like</b> Jennifer?</p><br>,19
298,transgressor,printing,vignette,0,41709,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",20
298,transgressor,printing,like,23,1972,<p>How much do you <b>like</b> Kevin?</p><br>,21
298,transgressor,printing,good,22,1636,<p>How <b>good a person</b> do you think Kevin is?</p><br>,22
298,transgressor,printing,hypocritical,80,1940,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,23
298,transgressor,printing,honest,25,1835,<p>How <b>honest</b> do you think Kevin is?<p><br>,24
298,transgressor,printing,trustworthy,22,1629,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,25
406,transgressor,printing,vignette,0,10879,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",2
406,transgressor,printing,good,32,5517,<p>How <b>good a person</b> do you think Kevin is?</p><br>,3
406,transgressor,printing,like,20,7093,<p>How much do you <b>like</b> Kevin?</p><br>,4
406,transgressor,printing,trustworthy,27,7598,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,5
406,transgressor,printing,hypocritical,79,3727,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,6
406,transgressor,printing,honest,26,4173,<p>How <b>honest</b> do you think Kevin is?<p><br>,7
406,transgressor,music,vignette,0,22744,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",8
406,transgressor,music,honest,23,5609,<p>How <b>honest</b> do you think Becky is?</p><br>,9
406,transgressor,music,trustworthy,30,4310,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,10
406,transgressor,music,like,47,3292,<p>How much do you <b>like</b> Becky?</p><br>,11
406,transgressor,music,hypocritical,67,2686,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,12
406,transgressor,music,good,33,4021,<p>How <b>good a person</b> do you think Becky is?</p><br>,13
406,transgressor,phone,vignette,0,12025,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",14
406,transgressor,phone,hypocritical,36,6790,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,15
406,transgressor,phone,good,39,2362,<p>How <b>good a person</b> do you think Bruce is?</p><br>,16
406,transgressor,phone,like,35,3118,<p>How much do you <b>like</b> Bruce?</p><br>,17
406,transgressor,phone,trustworthy,40,2666,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,18
406,transgressor,phone,honest,25,5147,<p>How <b>honest</b> do you think Bruce is?</p><br>,19
406,transgressor,jury,vignette,0,10169,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",20
406,transgressor,jury,honest,30,2620,<p>How <b>honest</b> do you think Jennifer is?</p><br>,21
406,transgressor,jury,trustworthy,29,3415,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,22
406,transgressor,jury,like,34,1870,<p>How much do you <b>like</b> Jennifer?</p><br>,23
406,transgressor,jury,good,30,4279,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,24
406,transgressor,jury,hypocritical,59,3343,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,25
305,honest,phone,vignette,0,31637,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls, but that he sometimes does it anyway. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",2
305,honest,phone,like,68,6295,<p>How much do you <b>like</b> Bruce?</p><br>,3
305,honest,phone,good,71,2993,<p>How <b>good a person</b> do you think Bruce is?</p><br>,4
305,honest,phone,hypocritical,66,3927,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,5
305,honest,phone,trustworthy,33,3022,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,6
305,honest,phone,honest,74,3947,<p>How <b>honest</b> do you think Bruce is?</p><br>,7
305,honest,printing,vignette,0,19730,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided, but that he sometimes does it anyway. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",8
305,honest,printing,like,35,3489,<p>How much do you <b>like</b> Kevin?</p><br>,9
305,honest,printing,trustworthy,66,2006,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,10
305,honest,printing,honest,77,1801,<p>How <b>honest</b> do you think Kevin is?<p><br>,11
305,honest,printing,good,67,3011,<p>How <b>good a person</b> do you think Kevin is?</p><br>,12
305,honest,printing,hypocritical,68,1885,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,13
305,honest,music,vignette,0,10453,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet, but that she sometimes does it anyway. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",14
305,honest,music,hypocritical,78,4186,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,15
305,honest,music,like,72,1564,<p>How much do you <b>like</b> Becky?</p><br>,16
305,honest,music,honest,71,1997,<p>How <b>honest</b> do you think Becky is?</p><br>,17
305,honest,music,trustworthy,70,1862,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,18
305,honest,music,good,89,1949,<p>How <b>good a person</b> do you think Becky is?</p><br>,19
305,honest,jury,vignette,0,14647,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty, but that she sometimes does it anyway. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",20
305,honest,jury,like,36,2072,<p>How much do you <b>like</b> Jennifer?</p><br>,21
305,honest,jury,good,41,1800,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,22
305,honest,jury,hypocritical,73,1736,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,23
305,honest,jury,trustworthy,33,1784,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,24
305,honest,jury,honest,68,1691,<p>How <b>honest</b> do you think Jennifer is?</p><br>,25
317,transgressor,phone,vignette,0,34143,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",2
317,transgressor,phone,trustworthy,29,6839,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,3
317,transgressor,phone,hypocritical,89,3554,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,4
317,transgressor,phone,good,27,3767,<p>How <b>good a person</b> do you think Bruce is?</p><br>,5
317,transgressor,phone,honest,33,4364,<p>How <b>honest</b> do you think Bruce is?</p><br>,6
317,transgressor,phone,like,33,3296,<p>How much do you <b>like</b> Bruce?</p><br>,7
317,transgressor,music,vignette,0,13565,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",8
317,transgressor,music,honest,31,2732,<p>How <b>honest</b> do you think Becky is?</p><br>,9
317,transgressor,music,trustworthy,32,1901,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,10
317,transgressor,music,like,28,2180,<p>How much do you <b>like</b> Becky?</p><br>,11
317,transgressor,music,hypocritical,72,2823,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,12
317,transgressor,music,good,37,2441,<p>How <b>good a person</b> do you think Becky is?</p><br>,13
317,transgressor,jury,vignette,0,19652,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",14
317,transgressor,jury,like,37,2350,<p>How much do you <b>like</b> Jennifer?</p><br>,15
317,transgressor,jury,good,42,6693,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,16
317,transgressor,jury,trustworthy,42,2001,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,17
317,transgressor,jury,honest,44,2092,<p>How <b>honest</b> do you think Jennifer is?</p><br>,18
317,transgressor,jury,hypocritical,72,2294,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,19
317,transgressor,printing,vignette,0,13915,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",20
317,transgressor,printing,honest,41,2688,<p>How <b>honest</b> do you think Kevin is?<p><br>,21
317,transgressor,printing,good,40,1945,<p>How <b>good a person</b> do you think Kevin is?</p><br>,22
317,transgressor,printing,trustworthy,40,1563,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,23
317,transgressor,printing,like,31,2395,<p>How much do you <b>like</b> Kevin?</p><br>,24
317,transgressor,printing,hypocritical,64,1855,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,25
319,traditional,music,vignette,0,19050,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",2
319,traditional,music,good,36,10922,<p>How <b>good a person</b> do you think Becky is?</p><br>,3
319,traditional,music,honest,31,5326,<p>How <b>honest</b> do you think Becky is?</p><br>,4
319,traditional,music,like,40,6500,<p>How much do you <b>like</b> Becky?</p><br>,5
319,traditional,music,trustworthy,0,3196,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,6
319,traditional,music,hypocritical,90,7761,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,7
319,traditional,printing,vignette,0,22660,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",8
319,traditional,printing,like,7,5452,<p>How much do you <b>like</b> Kevin?</p><br>,9
